"entry_id";"resource_id";"resource_name";"HAC_resource_name";"group_id";"cluster_id";"node_id";"event_date";"current_state";"critical_factor";"failure_repetition";"redundancy_factor";"aggeregated_failure_count";"reinitialization_factor";"dependency_type";"dependency_levels_up";"dependency_levels_down"
1435;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 13:15:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1436;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 13:30:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1437;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 13:45:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1438;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 14:00:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1439;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 14:15:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1440;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 14:30:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1441;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 14:45:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1442;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 15:00:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1443;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 15:15:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1444;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 15:30:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1445;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 15:45:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1446;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 16:00:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1447;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 16:15:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1448;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 16:30:57";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1449;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 16:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1450;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 17:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1451;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 17:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1452;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 17:30:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1453;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 17:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1454;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 18:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1455;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 18:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1456;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 18:30:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1457;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 18:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1458;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 19:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1459;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 19:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1460;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 19:30:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1461;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 19:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1462;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 20:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1463;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 20:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1464;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 20:30:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1465;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 20:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1466;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 21:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1467;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 21:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1468;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 21:30:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1469;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 21:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1470;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 22:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1471;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 22:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1472;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 22:30:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1473;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 22:45:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1474;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 23:00:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1475;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 23:15:58";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1476;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 23:30:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1477;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-01 23:45:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1478;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 00:00:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1479;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 00:15:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1480;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 00:30:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1481;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 00:45:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1482;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 01:00:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1483;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 01:15:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1484;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 01:30:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1485;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 01:45:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1486;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 02:00:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1487;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 02:15:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1488;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 02:30:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1489;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 02:45:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1490;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 03:00:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1491;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 03:15:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1492;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 03:30:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1493;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 03:45:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1494;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 04:00:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1495;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 04:15:59";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1496;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 04:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1497;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 04:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1498;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 05:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1499;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 05:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1500;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 05:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1501;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 05:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1502;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 06:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1503;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 06:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1504;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 06:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1505;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 06:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1506;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 07:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1507;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 07:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1508;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 07:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1509;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 07:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1510;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 08:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1511;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 08:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1512;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 08:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1513;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 08:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1514;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 09:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1515;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 09:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1516;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 09:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1517;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 09:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1518;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 10:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1519;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 10:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1520;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 10:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1521;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 10:46:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1522;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 11:01:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1523;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 11:16:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1524;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 11:31:00";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1525;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 11:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1526;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 12:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1527;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 12:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1528;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 12:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1529;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 12:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1530;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 13:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1531;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 13:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1532;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 13:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1533;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 13:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1534;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 14:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1535;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 14:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1536;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 14:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1537;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 14:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1538;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 15:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1539;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 15:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1540;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 15:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1541;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 15:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1542;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 16:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1543;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 16:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1544;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 16:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1545;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 16:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1546;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 17:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1547;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 17:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1548;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 17:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1549;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 17:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1550;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 18:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1551;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 18:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1552;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 18:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1553;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 18:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1554;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 19:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1555;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 19:16:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1556;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 19:31:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1557;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 19:46:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1558;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 20:01:01";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1559;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 20:16:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1560;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 20:31:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1561;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 20:46:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1562;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 21:01:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1563;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 21:16:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1564;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 21:31:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1565;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 21:46:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1566;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 22:01:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1567;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 22:16:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1568;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 22:31:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1569;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 22:46:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1570;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 23:01:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1571;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 23:16:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
1572;"C1G3A1B1";"main instance";"rsc_DEV_CI";"C1G3A1";"cluster1";1;"2021-04-02 23:31:02";"offline";"true";"low";"false";"high";"true";"local";"low";"low"
